Curso,Nivel,Codigo,Genero,Adaptacion,Puntuacion_profesor,Puntuacion_apoyo,Laboratorios_escuela,Laboratorios_comunicaciones,Sensibilizacion_ONG,Material,Ingenieria_despues,Dedicacion,Valoracion_ingenierias,Nivel_matematicas,Recomendacion,Repetir,Puntuacion_curso,Mejor_curso,Peor_curso,Mejorar,Gustar,Estudiar,Entender,No_entender,Profesional,Actividades,Carrera,Facilidad,Disfrutar,No_trabajo,Mundo_mejor,Interes_asignaturas,Salida_profesional,Actividades_instituto,Dificultad_asignaturas,Trabajo,Respeto_cientificos,Efecto_vidas,No_gustar,Examenes,Decisiones_personales
MINECRAFT,JUNIOR,2507000,Chico,Muy bien,9,9,No asistí,No asistí,Buena,Muy bien,No,Me gustaría ser piloto de las fuerzas aéreas.,Muy buena,Bien,Sí,Sí,10,Los juegos de pvp que hacíamos.,La charla sobre África.,"Que podamos jugar a otras cosas en el recreo como futbol, baloncesto...",4,3,5,2,4,4,2,4,5,4,5,5,2,4,2,2,5,4,1,4,5
MINECRAFT,JUNIOR,2611160,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,Sí,no lo sé,Muy mala,Muy bien,Sí,Sí,10,el aula/material,nada,la encuesta (repetitiva),5,5,5,4,2,4,4,4,5,4,5,5,4,5,3,4,4,5,1,3,5
MINECRAFT,JUNIOR,2811000,Chico,Bien,9,9,No asistí,No asistí,Buena,Muy bien,Sí,zoologo,Buena,Muy bien,Sí,Sí,9,minecraft,?????,????,4,4,4,1,1,4,3,1,3,1,4,4,4,4,3,4,4,4,1,3,4
MINECRAFT,JUNIOR,2811000,Chico,Muy bien,9,9,No asistí,No asistí,Buena,Muy bien,No sé,arquitecto,Buena,Muy bien,Sí,Sí,10,minijuegos,oleada de monstruos,hacer mas minijuegos,4,5,5,1,4,4,3,5,4,4,5,3,2,4,2,3,5,3,1,2,5
MINECRAFT,JUNIOR,2904000,Chico,Muy bien,9,9,No asistí,No asistí,Muy buena,Muy bien,No sé,NI IDEA,Me da igual,Muy bien,Sí,Sí,10,jugar,jugar,nada,4,4,4,2,3,1,3,4,4,3,4,4,3,4,2,3,4,3,2,3,3
MINECRAFT,JUNIOR,3003000,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,Sí,arquitecto,Muy buena,Muy bien,Sí,Sí,10,todo,nada,nada absolutamente nada,4,4,5,1,3,4,4,5,5,3,5,4,3,4,1,3,4,4,2,1,5
MINECRAFT,JUNIOR,3004000,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,Sí,fisico,Muy buena,Muy bien,Sí,Sí,10,horas libres,nada,nada,5,5,5,1,1,5,5,5,5,1,5,5,5,5,3,5,5,5,1,1,5
MINECRAFT,JUNIOR,3004265,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,No sé,fisica,Me da igual,Muy bien,Sí,Sí,10,las actividades,horarios,nada,5,5,5,5,1,5,5,4,5,1,5,5,5,5,3,4,5,5,1,3,5
MINECRAFT,JUNIOR,3006000,Chico,Muy bien,8,10,No asistí,No asistí,Buena,Muy bien,No,A programar ordenadores,Buena,Muy bien,Sí,Sí,9,aprender cosas con redstone,aprender a crear servers,nada,5,3,5,1,5,4,2,4,5,5,3,4,1,4,2,1,2,3,2,1,4
MINECRAFT,JUNIOR,3012000,Chico,Bien,8,8,No asistí,No asistí,Buena,Bien,No,músico,Buena,Muy bien,Sí,Sí,9,que he podido construir mi propia casa,que ponían el pvp en algunos mundos,no lo se la verdad,4,4,3,1,3,4,3,3,4,2,3,3,4,4,2,4,4,3,1,1,3
MINECRAFT,JUNIOR,28102423,Chico,Muy bien,10,10,No asistí,No asistí,Mala,Muy bien,Sí,ingieniero,Muy buena,Muy bien,Sí,Sí,10,los profesores,los crasheos,nada,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,5
MINECRAFT,JUNIOR,161110748,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,No,youtober,Muy buena,Muy bien,Sí,Sí,10,hacer amigos nuevos,nada,no,5,4,5,3,5,5,3,5,5,5,3,5,3,3,3,3,4,4,1,3,3
MINECRAFT,JUNIOR,664063354,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,Sí,no se,Muy buena,Bien,Sí,Sí,10,no se,no se,,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,5,4,1,1,2
PROGRAMACION WEB,SENIOR,1406648,Chico,Bien,8,4,Buena,Buena,Regular,Bien,Sí,ingenieria,Buena,Bien,No,No,7,trabajar en lo mio,mucho tiempo,menos tiempo,3,3,4,3,4,2,4,3,4,3,4,4,3,3,2,3,4,3,2,3,4
PROGRAMACION WEB,SENIOR,1411317,Chico,Muy bien,10,9,Muy buena,Muy buena,Muy buena,Muy bien,Sí,Alguna ingeniería,Buena,Bien,Sí,Sí,9,Todo lo aprendido,todo ha estado bien,Todo está bien,5,4,4,1,2,4,4,4,5,1,5,4,4,4,3,3,4,4,1,3,4
PROGRAMACION WEB,SENIOR,1704015,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,No sé,No lo sé,Buena,Muy bien,Sí,Sí,10,Aprender,La hora de despertarse,Agrandar el patio,4,4,5,2,3,4,5,5,5,2,5,5,5,5,2,4,5,5,1,2,5
PROGRAMACION WEB,SENIOR,2101370,Chico,Muy bien,10,10,Muy buena,Muy buena,,Muy bien,Sí,Farmacia,Buena,Regular,Sí,Sí,10,El aprendizaje,El js me ha costado un poco,Nose,5,5,5,1,1,5,5,4,5,1,3,3,5,5,4,5,4,2,1,1,5
PROGRAMACION WEB,SENIOR,2311467,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,Sí,ingeniero industrial o juez,Buena,Regular,Sí,Sí,10,el profesor,que no hay campo de futbol,poner un campo de futbol y que ramiro haga 2 charlas diarias,5,3,4,4,3,3,3,4,4,2,5,2,3,5,1,2,4,2,3,4,2
ROBOTICA,JUNIOR,249000,Chica,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,Sí,Bioingenieria,Muy buena,Muy bien,Sí,Sí,10,Programar y los profesores.,Nada,Nada,5,5,5,1,3,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,5
ROBOTICA,JUNIOR,410000,Chico,Bien,9,9,No asistí,No asistí,Buena,Bien,No sé,no se,Buena,Bien,Sí,Sí,10,no se,no se,no se,3,3,4,3,3,2,2,3,3,4,4,3,2,3,3,2,4,4,3,3,4
ROBOTICA,JUNIOR,609000,Chica,Muy bien,10,10,No asistí,No asistí,Buena,Muy bien,No sé,decoradora de interiores o algo relacionado con la sostenibilidad,Muy buena,Muy bien,Sí,Sí,9,la gente que he conocido y lo que he aprendido montando legos,nada,esta todo muy bien,4,4,4,3,4,2,4,3,4,2,5,4,4,4,5,3,5,4,2,4,4
ROBOTICA,JUNIOR,705000,Chica,Bien,8,8,No asistí,No asistí,Buena,Bien,No sé,no se,Buena,Bien,Sí,Sí,9,no se,no se,un patio con balones para jugar,4,3,4,1,3,3,3,3,3,1,5,3,3,5,1,3,4,3,1,1,4
ROBOTICA,JUNIOR,705000,Chico,Muy bien,9,10,No asistí,No asistí,Muy buena,Muy bien,Sí,INGENIERO NAVAL,Muy buena,Muy bien,Sí,Sí,10,Los legos y el tiempo libre,no lo se,el patio,5,5,5,1,1,4,4,5,5,1,5,5,5,5,1,5,5,5,1,1,5
ROBOTICA,JUNIOR,1104000,Chica,Bien,10,10,No asistí,No asistí,Buena,Muy bien,Sí,no lo se pero  me gustaría ser algo relacionado con la ciencia,Buena,Bien,Sí,Sí,9,los robots,esperar que se cree el robot,nada,5,5,5,2,1,4,5,3,5,2,5,4,5,5,1,3,5,4,1,2,5
ROBOTICA,JUNIOR,1310000,Chica,Bien,10,10,No asistí,No asistí,Buena,Muy bien,No sé,diseñadora de interores,Muy buena,Bien,Sí,Sí,10,todo,nada,nada,5,3,4,4,3,3,3,3,5,3,4,4,3,3,1,3,4,5,1,3,5
ROBOTICA,JUNIOR,1311000,Chico,Muy bien,9,9,No asistí,No asistí,Buena,Bien,No sé,Aún no lo sé,Buena,Muy bien,Sí,No,9,Los conocimientos que transmite,Los patios y ratos libres (necesitamos más),Los ratos y tiempos libre (necesitamos más),3,3,5,2,3,2,3,4,3,2,5,4,3,3,3,2,3,4,2,4,5
ROBOTICA,JUNIOR,1312457,Chica,Bien,1,1,No asistí,No asistí,Mala,Mal,No sé,a h                                                          ?,Muy mala,Mal,No,No,1,nada,todo,tooddddo,1,1,1,1,1,1,1,1,1,1,1,5,4,1,5,1,1,1,1,1,1
ROBOTICA,JUNIOR,1702000,Chica,Muy bien,10,10,No asistí,No asistí,,Muy bien,No sé,ingeniera o glofista,Muy buena,Muy bien,Sí,Sí,8,todo,nada,No sé,5,4,4,1,2,4,4,5,5,1,5,5,4,5,1,5,5,5,1,3,5
ROBOTICA,JUNIOR,1810000,Chico,Bien,10,10,No asistí,No asistí,Muy buena,Muy bien,Sí,Matemático,Muy buena,Muy bien,Sí,Sí,10,Los profesores :).,Hay mucho aire acondicionado.,Poner menos potencia en el aire acondicionado.,5,5,5,1,1,3,5,4,5,1,5,5,5,4,4,5,5,5,1,1,5
ROBOTICA,JUNIOR,1905000,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Bien,No sé,a la cocina,Muy buena,Muy bien,Sí,Sí,10,la carrera,que nos faltaban algunas piezas,nada,4,4,5,2,3,2,4,5,4,2,5,4,3,4,2,3,4,4,2,3,4
ROBOTICA,JUNIOR,2108000,Chico,Bien,10,10,No asistí,No asistí,Muy buena,Muy bien,No sé,futbolista,Muy buena,Bien,Sí,No,9,construir con lego,nada,nada,4,3,4,1,4,4,4,3,4,3,5,4,4,4,2,4,4,3,1,1,4
ROBOTICA,JUNIOR,2502000,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Bien,Sí,A ingeniero industrial,Muy buena,Muy bien,Sí,Sí,10,La carrera porque la ganamos,Que no habían todas las piezas,No,5,5,5,1,1,5,4,5,5,1,5,5,5,5,1,4,3,5,1,1,5
ROBOTICA,JUNIOR,2604000,Chica,Bien,9,9,Regular,Regular,Regular,Bien,No sé,Arquitecta,Buena,Bien,Sí,Sí,8,Los materiales,nada,nada,4,3,4,1,3,3,3,4,3,2,4,4,3,4,1,4,4,4,1,1,4
ROBOTICA,JUNIOR,2707000,Chica,Bien,10,9,No asistí,No asistí,Buena,Muy bien,Sí,NO SE PERO ME GUSTARIA SER BIOLOGA O INGENIERA,Buena,Muy bien,Sí,Sí,9,CREAR ROBOTS,LAS COMPETICONES,NADA,5,5,5,2,1,5,4,4,5,2,5,5,5,5,4,5,4,5,1,1,5
ROBOTICA,JUNIOR,2709000,Chica,Bien,10,10,No asistí,No asistí,Muy buena,Muy bien,No sé,no sé,Buena,Muy bien,Sí,Sí,10,hacer robots,nada,el tiempo en construir los robots,4,4,5,2,2,4,3,3,4,2,4,4,3,5,3,3,3,4,1,3,4
ROBOTICA,JUNIOR,2801000,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,No sé,no se,Muy buena,Muy bien,Sí,Sí,10,todo,nada,nada,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,5,5,1,1,5
ROBOTICA,JUNIOR,2802000,Chica,Muy bien,10,10,Regular,Regular,Regular,Muy bien,No sé,informatica,Muy buena,Muy bien,Sí,Sí,10,todo,nada,nada,4,4,5,1,1,1,3,5,4,2,5,4,4,4,1,2,5,5,1,1,5
ROBOTICA,JUNIOR,2803273,Chico,Bien,9,9,No asistí,No asistí,Muy buena,Muy bien,Sí,ingeniero aeronáutico o registrador de la propiedad,Muy buena,Muy bien,Sí,Sí,9,la creación del hardware del robot y su programación,nada,En mi opinión todo está muy bien y es divertido e interesante.,5,4,5,1,2,4,4,5,5,1,5,5,4,5,1,4,5,5,1,1,4
ROBOTICA,JUNIOR,2811000,Chico,Bien,10,10,No asistí,No asistí,Buena,Muy bien,Sí,Arquitecto,Muy buena,Muy bien,Sí,Sí,9,Construir El brazo robot,Los ejercicios,Menos ejercicios,4,4,5,1,4,3,4,4,5,2,5,4,3,5,2,4,3,5,1,2,5
ROBOTICA,JUNIOR,3009771,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,Sí,No sé,Muy buena,Muy bien,Sí,Sí,10,Programar y los profesores,Nada,nada,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,4,4,5,1,1,5
ROBOTICA,JUNIOR,8012011,Chico,Muy bien,10,10,No asistí,No asistí,Muy buena,Muy bien,Sí,ingeniero industrial,Muy buena,Muy bien,Sí,Sí,10,cuando hicimos el proyecto libre,en general todo me gusto igual,"no, me encanta como estáis ahora",5,5,5,2,1,5,5,4,5,1,4,5,5,5,2,5,4,5,1,1,5
ROBOTICA,JUNIOR,1042011000,Chico,Muy bien,10,10,No asistí,No asistí,Buena,Muy bien,Sí,ingeniero industrial,Muy buena,Muy bien,Sí,Sí,10,que el ultimo dia hicimos proyecto libre,algunas de las piezas,nada,5,5,4,2,1,5,2,5,5,2,4,4,4,4,2,4,5,5,1,2,5
SMART CITY,SENIOR,702837,Chica,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,No sé,No sé,Muy buena,Muy bien,Sí,Sí,10,Cuando conectamos toda la maqueta,-,-,5,5,5,2,4,4,4,4,5,2,5,4,4,4,4,4,5,5,1,2,5
SMART CITY,SENIOR,710906,Chico,Muy bien,7,6,Muy buena,Muy buena,Muy buena,Muy bien,Sí,"Arquitectura, Ingeniería o Ciberseguridad",Buena,Bien,Sí,Sí,9,El ambiente en clase y los contenidos aprendidos,Es un poco corto,,4,4,4,2,2,4,5,4,5,1,4,4,4,4,3,4,3,4,1,3,3
SMART CITY,SENIOR,1206306,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,Sí,ingenieria industrial,Muy buena,Muy bien,Sí,Sí,10,La maqueta,la informacion,Dar mas informacion sobre los cursos en la pagina de inscripcion,5,5,5,1,1,5,5,5,5,1,5,5,5,5,1,5,4,5,1,5,5
SMART CITY,SENIOR,2211745,Chico,Muy bien,10,10,Muy buena,Muy buena,Muy buena,Muy bien,Sí,Ingeniero de Telecomunicaciones o Ingeniero Industrial,Muy buena,Muy bien,Sí,Sí,10,El resultado fianl de todos los elementos de la Smart City en funcionamiento.,"A veces, el resultado no sale a la primera.",Nada.,5,5,5,1,1,5,5,5,5,1,5,5,5,5,5,5,5,5,1,1,5
SMART CITY,SENIOR,2909080,Chico,Bien,10,1,Muy buena,Muy buena,Muy buena,Muy bien,No sé,No se,Buena,Bien,Sí,Sí,10,Maqueta,nada,Nada,4,4,4,2,2,3,4,4,4,2,4,4,3,3,2,3,4,4,2,2,4
SMART CITY,SENIOR,3103858,Chica,Regular,10,10,Buena,No asistí,,Muy bien,Sí,una ingenieria,Muy buena,Muy bien,Sí,Sí,8,el hecho de que lo que hemos aprendido lo hayamos podido poner en practica,el no haber podido participar tanto como quería por mi falta de conocimientos en Arduino,esta todo muy bien pero creo que se podría mejorar el tema de la organizacion,5,5,4,2,1,4,5,5,5,5,5,5,5,5,3,5,5,5,1,2,4
VIDEOJUEGOS 2D,JUNIOR,43000,Chico,Bien,9,1,Buena,No asistí,Buena,Muy bien,Sí,Creador de videojuegos,Buena,Bien,Sí,No,8,Programación,Sonido con audacity,el diseño,5,5,4,4,5,5,5,4,5,5,5,5,5,5,3,5,3,1,1,2,5
VIDEOJUEGOS 2D,JUNIOR,50000,Chico,Bien,9,8,Buena,Regular,Buena,Muy bien,No sé,No sé,Buena,Muy bien,Sí,Sí,10,Shell shockers,El laboratorio que olía fatal,Las cámaras de la videollamada,3,4,4,1,1,5,5,5,5,1,5,5,5,5,5,5,3,1,1,1,5
VIDEOJUEGOS 2D,JUNIOR,103000,Chico,Regular,9,9,Muy buena,No asistí,Buena,Muy bien,Sí,Ingeniero informático,Muy buena,Bien,Sí,Sí,10,Es entretenido y divertido.,Que no siempre pude.,Nada.,4,5,4,1,2,4,3,4,4,4,4,4,4,4,3,4,4,3,1,3,4
VIDEOJUEGOS 2D,JUNIOR,109000,Chico,Bien,10,10,Buena,No asistí,Muy buena,Muy bien,No sé,No sé,Buena,Muy bien,Sí,Sí,9,Conocer cosas y gente,Mucho trabajo,No sé,4,3,4,2,3,2,2,4,4,3,4,4,2,2,4,3,5,4,2,4,4
VIDEOJUEGOS 2D,JUNIOR,202000,Chico,Bien,9,10,Buena,No asistí,Buena,Bien,Sí,No se,Buena,Muy bien,Sí,Sí,8,Los laboratorios,Todo ha sido muy bueno,El programa en el que trabajamos,5,5,5,3,2,4,5,4,4,2,5,5,5,5,1,5,4,2,1,1,4
VIDEOJUEGOS 2D,JUNIOR,215000,Chico,Bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,Ingeniería,Muy buena,Muy bien,Sí,Sí,8,los profes,que son muchas horas seguidas y que hay que levantarse muy pronto,la ora de entrada (1h más tarde),5,5,4,1,1,4,5,5,5,1,5,5,5,5,5,5,4,4,1,1,3
VIDEOJUEGOS 2D,JUNIOR,225000,Chico,Bien,9,9,Buena,No asistí,Regular,Muy bien,No sé,Piloto de fórmula 1,Buena,Muy bien,Sí,Sí,9,Material,No sé,Nada,4,3,5,2,3,2,3,3,2,3,5,4,3,4,2,3,5,5,2,2,5
VIDEOJUEGOS 2D,JUNIOR,309169,Chica,Bien,10,1,Buena,Buena,Buena,Muy bien,Sí,A política,Muy buena,Bien,Sí,No,10,Te enseña lo básico,Nada en especial,Todo esta muy bien,3,3,4,2,3,4,3,4,3,1,5,3,5,5,3,2,5,4,2,5,5
VIDEOJUEGOS 2D,JUNIOR,402000,Chico,Muy bien,10,10,Muy buena,Buena,Buena,Muy bien,No sé,NO LO SE TENGO MUCHOS IDEAS,Buena,Muy bien,Sí,Sí,10,EL ARKANOID,NO AY,NADA,5,5,5,1,1,3,5,3,4,1,5,4,3,5,2,3,4,5,1,3,5
VIDEOJUEGOS 2D,JUNIOR,409000,Chico,Bien,10,10,Muy buena,No asistí,Muy buena,Bien,No sé,a ingeniero de caminos,Buena,Muy bien,Sí,Sí,10,jugar a tus propios videojuegos,lo pronto que hay que despertarse,que en vez de empezar a las 8:50 despertarse a las 9:00,3,3,5,1,5,4,3,5,4,5,5,3,5,4,1,1,5,5,1,1,5
VIDEOJUEGOS 2D,JUNIOR,412000,Chico,Bien,10,1,Muy buena,No asistí,Buena,Muy bien,Sí,Programador de videojuegos,Muy buena,Muy bien,Sí,Sí,10,Que los profes eran majos,Los horarios,Los horarios,5,5,5,1,1,3,4,5,5,1,5,4,5,5,3,3,5,5,1,2,5
VIDEOJUEGOS 2D,JUNIOR,415879,Chico,Regular,9,8,Muy buena,Buena,Buena,Muy bien,No sé,no se,Buena,Bien,Sí,Sí,8,arkanoid,todo ha estado bien,no pero un poco mas del shell shockers no estaria mal,2,3,4,1,3,2,2,3,4,2,4,3,3,4,3,3,3,4,2,4,3
VIDEOJUEGOS 2D,JUNIOR,608000,Chica,Muy bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,veterinaria,Muy buena,Bien,No,No,9,el juego de las galletas,la hora de entrada,entrar una hora mas tarde,4,5,5,1,1,4,5,5,5,1,5,5,5,5,1,3,5,5,1,1,4
VIDEOJUEGOS 2D,JUNIOR,611000,Chica,Bien,10,1,Muy buena,No asistí,Muy buena,Muy bien,No sé,electricista o interiorista,Muy buena,Bien,Sí,Sí,10,"los proyectos, los recreos...",nada,que sea un poco más avanzada ( nuestro profesor ha avanzado un poco),4,4,5,1,3,3,3,4,5,4,5,3,3,4,1,3,3,5,1,1,5
VIDEOJUEGOS 2D,JUNIOR,712000,Chico,Bien,9,10,Muy buena,No asistí,Muy buena,Muy bien,No sé,Algo relacionado con las ciencias,Buena,Muy bien,Sí,Sí,10,Las visitas a los laboratorios,Estar tanto tiempo con pantallas,Nada,5,4,5,2,2,5,4,3,5,3,5,4,5,5,4,3,3,3,1,4,5
VIDEOJUEGOS 2D,JUNIOR,802000,Chico,Muy bien,9,10,Muy buena,No asistí,Muy buena,Muy bien,No sé,Jugador de golf,Muy buena,Muy bien,Sí,Sí,10,la ayuda de los monitores,NADA,NADA,5,4,5,1,1,5,4,5,5,1,5,5,4,5,1,4,5,5,1,1,5
VIDEOJUEGOS 2D,JUNIOR,912000,Chico,Bien,10,10,Muy buena,No asistí,Buena,Muy bien,No,no lo se soy pequeño y no repitan preguntas,Me da igual,Bien,Sí,Sí,10,divertirme,los bugs,nada,5,3,5,1,3,2,3,5,5,3,5,3,3,5,3,3,3,5,1,1,5
VIDEOJUEGOS 2D,JUNIOR,1102000,Chico,Bien,10,10,Buena,No asistí,Buena,Bien,No sé,no lo se,Me da igual,Bien,Sí,Sí,10,crear juegos,no lo se,nada,3,2,2,3,2,1,2,2,2,1,2,1,2,1,1,2,2,3,2,2,2
VIDEOJUEGOS 2D,JUNIOR,1102000,Chico,Poco,10,1,Muy buena,No asistí,Regular,Muy bien,Sí,Algo de ciencias,Buena,Muy bien,Sí,Sí,10,Lo gracioso del profesor,El programa de audio,"Nada, está todo genial y me encantaría estar más tiempo y poder repetir.
¡Seguid así! :)",5,5,5,1,1,5,5,2,5,5,5,5,5,5,3,5,3,5,1,4,2
VIDEOJUEGOS 2D,JUNIOR,1104250,Chico,Muy bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,INGENIERIA INFORMATICA,Muy buena,Muy bien,Sí,Sí,10,TODO,NADA,NADA,5,5,4,1,1,3,5,5,5,1,5,5,5,5,1,5,3,5,1,1,5
VIDEOJUEGOS 2D,JUNIOR,1107000,Chico,Bien,10,8,Muy buena,No asistí,Buena,Muy bien,Sí,ME GUSTARIA SER PROFESOR,Muy buena,Muy bien,Sí,Sí,9,LO MEJOR DEL CURSO HA SIDO QUE APRENDIDO HA MANAEJAR UN ORDENADOR,LO PEOR DEL CURSO HA SIDO QUE HE HECHO POCOS AMIGOS,TENEIS QUE MEJORAR TENER MENOS HORAS CON LOS ORDENADORES,4,5,5,1,3,4,3,3,5,4,5,5,4,5,1,3,1,5,1,5,5
VIDEOJUEGOS 2D,JUNIOR,1112000,Chico,Muy bien,10,10,Muy buena,No asistí,Buena,Muy bien,No sé,diseño 3D,Buena,Bien,Sí,Sí,10,todo,nada,todo esta bien,3,4,4,1,3,3,2,5,4,2,5,4,2,4,1,2,4,4,1,1,4
VIDEOJUEGOS 2D,JUNIOR,1209000,Chico,Muy bien,8,10,Muy buena,Muy buena,Muy buena,Muy bien,No sé,PALEONTOLOGO,Muy buena,Muy bien,Sí,Sí,10,LOS ORDENADORES,EL PATIO,PATIO,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
VIDEOJUEGOS 2D,JUNIOR,1312000,Chico,Poco,8,8,Buena,No asistí,Muy buena,Bien,No,A ser profesor de geografía,Buena,Muy bien,Sí,No,6,La charla de ONGD de África,El patio,No lo sé.,3,1,3,2,5,2,1,4,3,5,4,3,1,3,3,1,4,3,3,1,3
VIDEOJUEGOS 2D,JUNIOR,1402000,Chico,Bien,8,9,Buena,Buena,Buena,Bien,No sé,No sé,Buena,Bien,Sí,Sí,10,el trabajo,no sé,nada,4,4,5,3,2,3,4,3,4,2,5,4,4,4,4,3,4,2,4,3,4
VIDEOJUEGOS 2D,JUNIOR,1506349,Chico,Muy bien,10,10,Muy buena,No asistí,Muy buena,Muy bien,Sí,no se,Muy buena,Muy bien,Sí,Sí,10,los videojuegos,nada,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
VIDEOJUEGOS 2D,JUNIOR,1801000,Chica,Bien,9,8,Muy buena,No asistí,Buena,Muy bien,No sé,No lo sé,Muy buena,Muy bien,Sí,Sí,9,Lo que he aprendido,El tiempo libre en la calle,Que en el menú del comedor no se repita ningún plato,5,4,5,1,2,5,4,4,5,2,5,5,4,5,2,4,3,4,1,2,5
VIDEOJUEGOS 2D,JUNIOR,1805000,Chico,Bien,10,10,Buena,No asistí,Buena,Bien,Sí,informatica,Buena,Bien,Sí,Sí,9,hacer nuestro propio juego,nada,nada,4,3,4,2,3,3,3,4,4,3,4,4,3,4,3,3,3,4,2,2,4
VIDEOJUEGOS 2D,JUNIOR,1906000,Chica,Muy bien,9,10,Muy buena,No asistí,,Muy bien,Sí,no sé,Muy buena,Muy bien,Sí,Sí,10,no sé,nada,nada,5,5,5,1,1,5,5,5,5,1,5,4,5,5,1,4,4,5,1,1,5
VIDEOJUEGOS 2D,JUNIOR,1911000,Chica,Bien,10,1,Muy buena,No asistí,Muy buena,Muy bien,No sé,No lo sé,Muy buena,Muy bien,Sí,Sí,10,La aplicación de paint.net,Hacer audios,No lo sé,4,3,4,2,3,3,3,2,3,3,4,3,3,4,4,3,3,3,2,3,3
VIDEOJUEGOS 2D,JUNIOR,2004000,Chico,Muy bien,10,8,Regular,No asistí,Muy buena,Muy bien,Sí,No lo sé,Muy buena,Bien,Sí,Sí,9,Lo bien que me lo he pasado mientras aprendía cosas muy útiles.,Pocas horas.,"Sí, las visitas a los laboratorios deberían adaptarse un poco a nuestro nivel de conocimiento sobre aquello que mostraban.",5,4,5,1,4,2,2,4,5,1,5,3,3,4,4,2,4,5,1,3,5
VIDEOJUEGOS 2D,JUNIOR,2005000,Chico,Bien,10,10,Muy buena,No asistí,Buena,Muy bien,Sí,NO LO SE,Muy buena,Regular,Sí,Sí,10,"QUE LOS PROFES ERAN MAJOS,LA VISITA A ALGUNOS LABORATORIOS, PROGAMAR",QUE SOLO DURE UNA SEMANA,ESTA PERFECTO,5,4,4,1,2,4,3,4,5,1,5,3,2,4,2,3,4,4,1,2,4
VIDEOJUEGOS 2D,JUNIOR,2010000,Chico,Muy bien,10,9,Buena,No asistí,Buena,Bien,No sé,No se,Me da igual,Muy bien,Sí,Sí,9,Los compañeros,No se,Nada,3,3,3,2,3,3,2,4,3,3,4,3,2,2,4,3,2,4,3,4,3
VIDEOJUEGOS 2D,JUNIOR,2110000,Chica,Bien,10,9,Buena,Buena,Buena,Muy bien,Sí,guionista,Buena,Muy bien,Sí,Sí,10,el shellshoker,cuando te matan en el shell shokers,no se,5,5,5,1,2,4,3,4,5,1,4,5,5,5,1,5,4,5,1,1,5
VIDEOJUEGOS 2D,JUNIOR,2205000,Chico,Bien,10,1,Buena,No asistí,Muy buena,Muy bien,Sí,Ingeniero / Astrofisico,Muy buena,Bien,Sí,Sí,10,"Las clases se pasan muy rapido, lo que hace que sea muy llevadero",Que no hayamos hecho mas proyectos,"Nada, todo esta bien",5,5,5,1,1,4,5,4,5,1,5,5,5,5,3,5,4,5,1,5,5
VIDEOJUEGOS 2D,JUNIOR,2206000,Chico,Regular,10,10,No asistí,No asistí,Muy buena,Muy bien,No sé,No sé,Buena,Bien,Sí,Sí,10,Todo,Nada,"Sois muy buenos, seguid así. Aunque no estaría mal 5 minutos más al Shell Shockers.",5,3,4,3,4,3,5,5,4,3,5,5,3,4,5,3,4,4,2,5,3
VIDEOJUEGOS 2D,JUNIOR,2707000,Chico,Regular,9,1,Muy buena,No asistí,Buena,Muy bien,Sí,Químico,Buena,Muy bien,Sí,Sí,9,diseñar objetos para videojuegos,no se,no se,4,5,4,1,1,3,5,4,4,1,5,4,5,4,4,5,4,5,1,2,4
VIDEOJUEGOS 2D,JUNIOR,161110748,Chico,Bien,10,10,Muy buena,No asistí,Buena,Muy bien,No,YOUTOBER,Muy buena,Bien,Sí,No,10,los profesores,scratch,no,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
